AVERAGEPRICE,TOTAL VOLUME,4046,4225,4770,TOTAL BAGS,TYPE,REGION
1.12,247600.94,35.998199360632476,32.59979546119655,3.287083643543518,28.114921534627452,1,38.0
1.38,2618805.67,14.884310220696904,45.20549399910227,4.941025654645081,34.96917012555575,1,15.0
0.98,1794543.77,60.04377313126221,27.327478337293492,0.6958916360117535,11.932856895432536,1,35.0
1.64,9227.72,0.013654510539981709,1.8921250319688938,0.0,98.09422045749113,0,30.0
1.33,98900.48,3.0536049976703854,38.779741008334845,0.1025576417829317,58.064096352211834,1,5.0
1.73,3247.37,0.4126416145988908,5.389592193067005,0.0,94.1977661923341,0,5.0
1.19,13985.95,14.33531508406651,66.13401306310975,0.0,19.530671852823726,0,1.0
1.62,240655.78,1.9759758107617444,69.84720250641809,0.05086102648355258,28.125960656336613,1,17.0
1.54,8707.36,10.903075099685783,0.6878089340511934,0.0,88.40911596626302,0,34.0
1.51,2714.12,20.25628933134865,9.70811902200345,0.0,70.0355916466479,0,47.0
0.78,69620.36,44.16450877300836,2.7585321305434216,0.003633994423470375,53.07332510202475,1,3.0
1.38,149940.62,47.96800893580405,8.486973043061981,0.2144582301980611,43.33055979093591,1,48.0
1.11,106757.1,0.6076879195856763,86.12921295164443,0.9054292407718082,12.357669887998082,1,0.0
1.45,1329.64,35.92024908997924,2.8293372642218944,0.0,61.25041364579885,0,34.0
1.36,247612.0,29.257063470268,32.086894011598794,1.525774195111707,37.130672180669755,1,37.0
1.72,9767.94,5.752389961445299,43.66857290278196,2.0027764298306496,48.57626070594209,0,38.0
1.88,37004.14,15.203001610090114,59.288474208561524,0.16417081980556772,25.344353361542787,0,35.0
1.91,7873.7,3.6078336741303327,2.139908810343295,16.16800233689371,78.08425517863267,0,16.0
1.59,61024.8,14.281488837325151,79.97102817215296,0.07441237005283097,5.673070620469055,0,43.0
1.27,138921.48,7.89511456399687,43.225676835576465,1.4054989912287141,47.47370960919793,1,19.0
0.82,916958.75,60.220752569294966,10.298156814578627,6.154523308709361,23.326567307417044,1,53.0
1.29,339850.04,33.82155553078646,11.494231396883167,8.140081431210072,46.54413164112031,1,13.0
1.13,38889.87,3.768462069942635,27.663502089361568,0.0,68.56803584069579,0,36.0
1.37,5834.51,1.690630404267025,25.017182248380752,0.0,73.29218734735221,0,19.0
1.43,1762012.56,38.340154624096435,32.962098749171226,0.41039548548961535,28.287351141242716,1,35.0
1.52,8253.8,12.227216554799003,1.2427003319683054,0.0,86.5300831132327,0,50.0
1.78,3817.84,3.0328667518806447,49.71790331705886,12.60031850470423,34.64891142635626,0,37.0
1.12,9434.47,8.643516805925506,34.63480195495879,0.0,56.72168123911572,0,10.0
1.19,277325.29,39.70548448718832,17.148958899493085,16.547098896029283,26.598457717289325,1,13.0
0.69,1325974.87,60.02707728540888,17.2186883149603,0.8690707690410452,21.885163630589773,1,33.0
1.74,5055.17,8.387057210736732,37.882603354585505,0.0,53.73033943467777,0,48.0
1.33,157799.23,44.89014300006407,23.161792361090733,0.04419539943255743,31.903869239412636,1,48.0
1.18,1338129.89,1.4886379976162105,76.62724431034121,0.21294121155906623,21.67117648048352,1,28.0
1.06,5715712.21,39.08703041575986,35.222214240909096,1.5775507353614642,24.11320460796958,1,6.0
1.07,318524.19,17.86810602987484,48.63672991366841,5.335240001709132,28.159924054747616,1,37.0
1.26,600377.94,21.277847084121714,60.87352243488494,3.118872089137719,14.729758391855638,1,12.0
1.72,1304560.72,4.345144624621229,56.20161858008419,0.2411087465518661,39.21212804874272,1,28.0
1.47,655426.21,8.791573959179937,61.01347396528436,0.8166075628864461,29.378344512649257,1,2.0
1.73,6607.42,0.932587908745017,76.88144540531705,0.0,22.18596668593793,0,39.0
1.63,11118.24,8.318672739570292,34.783382981479086,0.0,56.89794427895063,0,1.0
2.15,2697.81,12.853388489181967,27.589785789214215,28.40859808511348,31.14822763649034,0,7.0
0.96,3042588.2,69.92730925598146,9.987946775051583,0.40627745811937344,19.67846651084757,1,46.0
1.29,104613.01,41.18371128027001,23.37949170949197,1.6700408486477925,33.76675616159023,1,34.0
1.24,158499.41,7.772445335916392,55.771829056019826,10.499105327899958,25.95662028016382,1,19.0
1.75,2782.53,49.70189000657675,1.9007881316643487,0.0,48.397321861758904,0,31.0
1.39,141387.19,41.93690390197302,9.308559000288499,0.1285689318813112,48.625968165857174,1,26.0
1.15,174209.1,36.886488708109965,31.16898600589751,1.6602232604381748,30.28430202555435,1,38.0
1.81,21588.38,0.13169121536678527,5.087459086786502,0.0,94.78084969784672,0,4.0
1.71,6591.53,40.79644634857158,32.58560607324855,0.0,26.61794757817988,0,1.0
1.61,354782.58,32.10073053755909,53.374990959251726,0.5583137706479274,13.965964732541265,1,40.0
1.19,257780.31,27.80739149549475,32.94780349980959,0.8085799881302029,38.43622501656546,1,38.0
1.08,35694.81,11.781712803626073,10.68875279067181,0.0924223997830497,77.43711200591908,0,12.0
1.33,12299.69,54.38275273604456,35.19072431906821,0.0,10.426522944887228,0,21.0
1.36,167703.13,1.9405004545830482,55.90837213354336,1.3321158645041389,40.81901154736944,1,14.0
1.93,1547.03,1.654783682281533,8.122660840449118,0.0,90.22255547726935,0,0.0
1.78,30801.68,36.48388659319881,27.444509520259935,2.6063513418748583,33.4652525446664,0,46.0
2.3,6407.43,2.5055287377310402,50.38400731650599,0.04182644211485728,47.068637503648105,0,17.0
1.55,6540.24,4.492036989468277,0.0,0.0,95.50796301053172,0,27.0
1.73,2778.43,65.78607342995865,4.724610661416699,0.9361401942823826,28.553175714342277,0,20.0
1.25,6033.01,8.75947495528766,24.99365988122015,0.0,66.24686516349219,0,19.0
1.35,828670.59,13.74100051022687,34.705007450547996,1.0585376271167053,50.49545441210843,0,51.0
1.25,1716384.76,38.38471683936416,30.66184763840481,0.4353114857533459,30.518124036477694,1,35.0
1.5,4814.51,3.772554216316925,56.39410864241636,0.0,39.83333714126671,0,39.0
1.49,244706.99,28.735219210534197,54.410080398602425,0.0845092328584484,16.770191158004927,0,52.0
1.59,6683.43,0.633806294073552,36.672337407588614,12.890087874040724,49.803768424297104,0,37.0
1.55,9365.29,5.3384358626374615,37.91318795253537,3.1207789614630186,53.62759722336414,0,44.0
1.39,252652.39,21.970118707367064,54.30453675898336,0.1067870365287263,23.618557497120847,0,52.0
1.15,619509.33,7.167004248346026,64.54327168890258,3.9210386064726426,24.36868545627876,1,2.0
0.99,316410.59,16.52175737860101,58.60899914885908,0.11468326644819314,24.75456020609171,1,16.0
1.51,24664.15,1.3089038138350602,0.7231548624217741,0.029881427091547855,97.93805989665161,0,16.0
1.39,51300.44,15.900117036033217,30.681257314752074,0.2302709294501178,53.18835471976458,1,47.0
1.28,388205.8,3.637622106624888,69.22076640792075,0.1943350666064237,26.94727641884794,1,32.0
1.4,14926.04,12.12223737843393,57.666735450260084,0.021506039110172556,30.18952113219581,0,41.0
0.97,236899.58,29.58635469087788,4.575195954336433,0.3165982818542777,65.5218510729314,1,48.0
1.04,718330.48,6.558227906464445,70.08892063162907,5.288692469237836,18.064158992668666,1,2.0
0.82,1134049.22,6.03628033005481,66.8914343947082,13.701107258818976,13.371178016418018,1,8.0
0.76,1136963.49,51.509953938802376,21.76513425246399,16.31934636705001,10.40556544168362,1,18.0
1.78,4143.52,70.38484187357608,2.6547476541684363,0.0,26.960410472255468,0,31.0
1.05,126067.56,37.10059114335203,29.090758954960343,12.49962321789999,21.309026683787646,1,10.0
0.58,1390417.77,67.40172775553638,21.109128229855692,0.43886018516578656,11.050283829442138,1,33.0
1.05,651211.44,0.8322964965111793,74.82490940269723,7.2069695212971085,17.13582457949449,1,4.0
1.1,454702.0,84.20921614595933,4.298019362131682,0.11497860136968827,11.377785890539299,1,1.0
1.39,12395.75,2.0221446866869695,0.8505334489643629,0.0,97.12732186434867,0,5.0
1.79,8785.44,2.2884454278897812,2.3354550255877906,0.14626472891511408,95.22983481760731,0,16.0
1.67,116913.79,40.064863178244416,52.797552795098,0.0,7.137584026657591,0,6.0
1.21,1693418.62,44.193628861834526,26.316186366251245,0.31998880465835433,29.170195967255868,1,35.0
0.8,740213.87,72.35345779186764,13.524315614350755,1.8011321511713905,12.321094442610214,1,53.0
1.22,94971.15,1.6482057972342128,59.54590420353971,1.320990637683128,37.48489936154295,1,34.0
1.16,895594.9,22.189975624023763,20.075305252408203,3.3701866770344493,54.36453244653357,1,12.0
1.91,15584.89,22.38969925357189,56.164656920902246,0.03176153312599576,21.413882292399883,0,41.0
1.13,443386.65,30.778838289335052,48.78355945087656,4.399316037142751,16.038286222645628,1,40.0
0.95,359011.13,31.50456644617118,18.112586091690247,1.8673627193675026,48.515484742771065,1,21.0
0.73,1005859.79,13.812947031116535,35.827087789243464,1.0886736013177345,49.271291578322256,1,12.0
1.44,69649.85,1.0673964121961497,60.55165947952508,0.05612359538462753,38.324820512894135,1,49.0
1.22,49585.46,1.765941064174861,72.2827820897497,0.18073846647787475,25.770538379597568,1,0.0
1.54,12274.98,13.764666011675782,9.294597628672308,0.0,76.94073635965191,0,48.0
1.99,902.5,1.5357340720221606,11.648753462603878,0.0,86.81551246537396,0,0.0
1.41,51748.65,64.90895897767382,9.00637987657649,0.0,26.084661145749692,0,45.0
1.61,199903.62,14.527015568802607,33.81976274366617,0.0038968779054626423,51.64932480962576,0,6.0
0.97,383170.95,30.689495119606537,10.968187958925384,6.497653332017992,51.84466358945009,1,13.0
1.17,2748745.96,57.416841460314515,17.020451755388848,2.652035184801145,22.910671599495505,1,46.0
1.39,680839.21,15.78373401849168,67.2781301770208,5.222707428968435,11.715428375519089,1,42.0
1.45,28735.11,19.134918919746607,14.28054390604386,0.0,66.58453717420953,0,11.0
0.75,884782.05,15.78956761159429,24.891081368569807,2.07938892973699,57.239962090098906,1,36.0
1.6,1417.42,24.620084378659822,0.0,0.0,75.37991562134017,0,27.0
1.31,57784.05,4.652494935886287,59.540409507467885,0.07825688922808283,35.72883866741774,1,49.0
1.06,202833.66,50.61545504824002,9.40251238379271,0.08575499746935494,39.896277570497915,1,26.0
1.41,326355.84,64.06915531218928,10.455869274470466,0.0451255905210705,25.42984982281917,1,31.0
1.61,95931.87,11.165132088012045,73.44444552159779,0.0,15.39042239039018,0,15.0
1.51,489345.23,3.7194885909074866,58.65145758138891,11.902055324009186,25.726998503694414,1,32.0
1.45,3168368.37,51.85743222149386,13.990029511625252,0.1350373283773187,34.01750093850356,1,46.0
1.8,924.46,3.631309088548991,90.10882028427406,0.0,6.259870627176946,0,23.0
1.64,3813.7,7.806329810944751,63.1583501586386,1.3551144557778536,27.680205574638805,0,26.0
2.03,1093955.66,10.507026399954821,22.782563234784124,0.08600805630458551,66.60771973152917,0,51.0
1.44,5434.12,13.216307332189942,41.314693087381215,26.21031556167328,19.258684018755567,0,44.0
1.47,113514.42,2.3104553588874435,89.09487446616914,0.017839143255984572,8.57683103168743,1,0.0
2.0,6447.44,19.155509783728117,44.912864640849705,0.0,35.93162557542219,0,53.0
1.3,90428.76,2.637180914567445,36.932420614857485,0.1480502441922238,60.28234822638285,1,23.0
1.73,34022.57,12.36555615874991,58.12368083892545,0.019545848535251747,29.491217153789385,0,43.0
1.7,124908.76,2.0043350042062706,38.329489460947336,23.24743276612465,36.41874276872174,1,14.0
1.27,40141.38,21.134350637671155,52.789042130589436,0.004085559589630451,26.07252167214979,0,36.0
1.71,1860.35,47.82003386459537,3.025774719810788,0.0,49.15419141559384,0,34.0
0.81,302337.87,1.6201344542117728,58.669772331200186,9.972154662596518,29.737938551991522,1,9.0
0.84,15511.39,0.6470084241322023,7.096011382603365,0.0,92.25698019326444,0,19.0
2.19,10363.16,39.82134792862409,38.06049506135194,0.0,22.11815701002397,0,33.0
2.11,3794.69,66.89347482930094,5.042836173705889,1.0962687334143237,26.967420263578845,0,20.0
0.96,930918.01,51.868592594959026,17.581479597757486,1.3135872191365165,29.23634058814696,1,33.0
1.89,8527.21,16.178445235897794,33.56631301445608,0.0,50.25524174964614,0,21.0
1.4,8639.49,2.1388994026267754,19.549649342727406,0.0,78.16688253589044,0,19.0
1.43,182978.3,23.563673943850176,29.617402719338852,9.052390365414915,37.76653297139606,1,7.0
1.85,11906.54,30.802063403810003,5.318421640543768,0.0,63.87951495564622,0,33.0
0.85,939081.28,19.65057806284883,34.81774761818274,1.7555296172020378,43.77614470176639,1,12.0
1.0,192362.18,41.71983806796118,7.8403977330679036,0.08316603606800463,50.35659816290292,1,48.0
0.98,125786.14,37.97896970206733,2.4924765160931086,6.214786462165069,53.31376731967449,1,3.0
1.07,3161231.11,51.947416777130215,18.73340130453164,0.468006908865325,28.85117500947281,1,46.0
1.45,323653.24,65.23489151537615,13.269602986208326,0.04247756024317878,21.453027938172347,1,50.0
1.33,396728.35,33.86359961419445,46.56085454946691,2.9517199867365163,16.623825849602124,1,43.0
0.89,7417264.07,46.09525598297864,20.81130664126402,0.3792078822400615,32.71422949351728,1,45.0
2.03,8108.18,16.251982565754584,81.24350964088119,0.0,2.504507793364232,0,40.0
1.42,60602.0,51.44549684828884,3.4404805121943167,9.33962575492558,35.776046995148675,1,3.0
1.16,253577.94,20.603535149784715,24.35830577375934,16.578697658006057,38.459461418449884,1,37.0
1.84,10737.76,26.65369686042527,25.545365141333015,0.0,47.800937998241714,0,33.0
0.93,492276.73,41.08730672684854,47.70359752735012,3.5830233129240137,7.626072432877337,1,41.0
1.29,260743.16,20.271016888803526,53.334703008124926,0.03867407298431146,26.35560603008723,1,16.0
2.0,614460.2,10.618555929253027,55.913525400017775,18.69603271294056,14.77188595778864,1,8.0
1.46,45352.7,35.84633329437939,45.40807934257498,0.0,18.74558736304564,0,22.0
1.56,65066.62,4.819921489697789,30.20986797838892,0.1725462303097963,64.7976643016035,0,35.0
1.68,25301.84,24.341866046105736,0.22579385530854673,0.0,75.43234009858571,0,18.0
0.93,318913.34,38.35895669964762,27.99717001490123,4.757825433078466,28.886047852372688,1,21.0
1.59,22003.42,10.3025347877739,16.744033427530812,0.015861170672559086,72.93757061402275,0,32.0
1.55,81276.27,6.191782669160383,27.887537161830878,1.0520906040594629,64.86858956494927,0,35.0
1.18,352472.83,1.1878362369093811,75.36221728069083,0.06322756849088199,23.38671891390891,1,17.0
0.78,1093424.59,47.355530023337046,38.84918392040186,0.38719268239614035,13.408093373864952,1,18.0
1.4,259279.19,23.872775906157372,19.68751522249047,0.11374225598282685,56.325966615369325,0,52.0
1.26,106344.95,41.91275655308503,24.774622584335223,1.446744767852164,31.865876094727586,1,34.0
0.75,1283503.44,58.85073903658567,29.28083465050939,0.6700955939783068,11.198330718926627,1,11.0
1.05,75129.36,3.0610403176600998,70.96259039076068,0.31662721471339567,25.65974207686582,1,23.0
1.29,3537.86,0.0,17.529240840508102,0.0,82.47075915949189,0,3.0
1.67,117223.76,21.084573639337282,2.9685961276109896,0.0,75.94683023305173,0,45.0
1.01,60971.36,2.16467206898452,54.392898567458545,5.522773315208976,37.919656048347946,1,23.0
1.95,11994.71,2.2537435252707234,27.449600698974802,0.0,69.93983180918923,0,9.0
0.93,91136.65,2.3501631890134216,65.29238237306288,4.023496584524448,28.333957853399266,1,23.0
1.21,1436663.15,10.472056027886566,25.6515370356649,0.26086629980033943,63.615540636648205,0,51.0
1.13,841839.93,7.036120275264206,68.51980637221614,1.8864857123135035,22.557587640206137,1,2.0
1.5,492249.41,33.82614719639786,53.14844968529266,2.0188200936594316,11.006583024650045,1,40.0
1.79,182714.75,2.4958849791820312,37.34118345672695,0.33619617463833656,59.82673538945269,1,9.0
1.06,14497.7,4.386626844258055,22.67732123026411,1.3891168944039398,71.54693503107389,0,38.0
2.08,15403.19,8.739293613855311,30.65683147451924,0.054014785249029584,60.54986012637642,0,32.0
1.17,225227.57,17.469499848530976,54.813680225737905,0.21331313923957002,27.50350678649155,1,16.0
1.52,168440.43,17.01285136828492,18.98780476872447,0.038470573840259134,63.960873289150356,0,52.0
0.77,1069905.64,50.41836680101996,23.3218520093043,1.3828499866586368,24.876931203017122,1,33.0
1.61,12855.46,0.08860048570801823,2.3922131141164917,0.0,97.5191864001755,0,30.0
1.08,274209.2,1.0104037355420605,84.06619471556752,0.05133671663824555,14.872064832252164,1,30.0
1.52,70234.9,4.181453949532213,47.9071230969219,3.4489691022554316,44.462453851290455,0,25.0
1.76,27428.43,32.94993552310504,64.81399044713824,0.01731779762822735,2.218756232128489,0,36.0
1.19,248039.16,62.6727086158492,8.789454858660221,0.033651944313954296,28.504184581176617,1,31.0
1.02,488679.31,1.0490151506516614,83.3921575276023,0.029260498055463,15.52956682369057,1,4.0
1.15,86727.42,39.07841372428697,4.482100355343213,10.416936189269784,46.022549731100035,1,3.0
0.94,83080.73,50.26011446938418,3.2469262126127205,11.074998979907857,35.41796033809525,1,3.0
0.95,221144.08,56.377823905573244,14.526411921133048,0.3546104422058235,28.7411537310879,1,20.0
1.12,17296.85,84.23302508838316,10.80306529801669,0.0,4.963909613600165,0,33.0
0.98,402676.23,8.466685505623216,14.485714739109385,0.051617151576093784,76.99598260369132,0,52.0
1.78,1175.95,5.9084144734044814,41.935456439474464,0.0,52.15612908712105,0,14.0
1.42,713120.0,35.66294312317702,43.72490043751402,0.5638391855508189,20.048317253758132,0,51.0
1.19,1849.29,16.50417187136685,14.37146147981117,0.0,69.12436664882198,0,34.0
1.24,565017.74,28.920383986527572,53.631898354200345,4.3420070314960375,13.105710627776041,1,40.0
1.89,2289168.77,19.419021691441298,34.07953053631777,7.397756435406901,39.103691336834025,1,15.0
1.85,9341.22,24.982603985346667,70.8112002500744,0.0,4.206195764578932,0,41.0
0.66,271393.5,51.47821889617843,11.091982674603482,0.09073172349374617,37.33906670572434,1,26.0
1.39,98605.4,13.801718769965946,47.17648323519808,0.0030931368870264707,39.01870485794896,0,6.0
1.16,261491.83,48.80025123538277,15.912592756722074,0.15182118691815344,35.13533482097701,1,27.0
1.79,22362.31,4.536427587310971,21.82319268447669,0.05285679341713803,73.58752293479519,0,32.0
1.82,29548.36,41.10363485486166,37.88890483262015,3.3588327744754705,17.64862753804272,0,46.0
1.09,4477594.56,45.63411677005432,22.70439822939217,0.459802461435901,31.201682539117613,1,45.0
1.25,3998.08,3.529194013126301,44.255742756523134,0.0,52.215063230350566,0,19.0
1.28,51039.6,1.844606932656212,85.89093566564001,0.1484729504149719,12.115984451288803,1,0.0
1.84,3195.0,42.764006259780906,51.72143974960876,0.0,5.514553990610328,0,1.0
1.98,2063573.51,20.32955685693019,31.892820721467785,8.083470212796055,39.694152208805974,1,15.0
